fossil_id,description,object_name,period,taxonomy,url,local_path,augmented
7410,"Fossilised remains of ventral rim of the Silurian Cephalaspid fish Hemicyclaspis sp. found at Temeside, Ludlow.",Fish,Silurian Period,Hemicyclaspis sp.,https://data.nhm.ac.uk/media/ludlow:G.07921.002b.jpg,..\Data\images_augmented\7410_Silurian_Period_Fish.jpg,False
7403,"Fossilised remains of the ventral rim, of the headshield, of the Silurian Cephalaspid fish, Hemicyclaspis sp. Further fish fragments, including spines, may be seen within the matrix. Collected from within the Downtonian.",Fish,Silurian Period,Hemicyclaspis sp.,https://data.nhm.ac.uk/media/ludlow:G.07884.jpg,..\Data\images_augmented\7403_Silurian_Period_Fish.jpg,False
7009,"Fossilised remains of one valve from the Cretaceous Bivalve, Chlamys sp. The valve is flat, equilateral and shows strong radial ribbing. Collected from the Upper Chalk.",BIVALVE,Cretaceous Period,Chlamys sp.,https://data.nhm.ac.uk/media/ludlow:G.03882.002.jpg,..\Data\images_augmented\7009_Cretaceous_Period_BIVALVE.jpg,False
6908,Fossilised specimen of Ludlow Bone Bed material containing many fragments of both fish spines and scales.,Ludlow Bone Bed,Silurian Period,Assemblage,https://data.nhm.ac.uk/media/ludlow:G.03489a.jpg,..\Data\images_augmented\6908_Silurian_Period_Ludlow_Bone_Bed.jpg,False
6872,"Fossilised remains of the ventral headshield of the Silurian heterostracan fish, Phialaspis symondsi. Found at Devil's Hole, Morville, Shropshire.",Fish,Silurian Period,Phialaspis symondsi,https://data.nhm.ac.uk/media/ludlow:G.03295a.jpg,..\Data\images_augmented\6872_Silurian_Period_Fish.jpg,False
7015,"Fossilised remains of the Silurian jawed fish Onchus sp. found at Ludford Corner, Ludlow.",Fish,Silurian Period,Onchus sp.,https://data.nhm.ac.uk/media/ludlow:G.03928.001.jpg,..\Data\images_augmented\7015_Silurian_Period_Fish.jpg,False
7012,"Fossilised remains of grinding tooth from the Cretaceous Hypodontian shark, Ptychodus sp. The tooth is cut by a series of pronounced ridges and grooves.",Fish,Cretaceous Period,Ptychodus sp.,https://data.nhm.ac.uk/media/ludlow:G.03894.001.jpg,..\Data\images_augmented\7012_Cretaceous_Period_Fish.jpg,False
6811,"Part of the phragmacone of the Silurian orthocone cephalopod, Polygrammoceras bullatum. Individual septa can be observed.",Cephalopod,Silurian Period,Polygrammoceras bullatum,https://data.nhm.ac.uk/media/ludlow:G.02671.jpg,..\Data\images_augmented\6811_Silurian_Period_Cephalopod.jpg,False
7314,Fossilised shell remains of the Silurian bivalve Grammysia cingulata.,BIVALVE,Silurian Period,Grammysia cingulata,https://data.nhm.ac.uk/media/ludlow:G.06898a.jpg,..\Data\images_augmented\7314_Silurian_Period_BIVALVE.jpg,False
7254,Fossilised remains of a Silurian eurypterid found at Downton.,Eurypterid,Silurian Period,,https://data.nhm.ac.uk/media/ludlow:G.06379.jpg,..\Data\images_augmented\7254_Silurian_Period_Eurypterid.jpg,False
7037,"Fossilised fragment of the phragmocone of the Silurian orthocone cephalopod, Kionoceras angulatum, showing longitudinal ridges. Found at Bringewood.",Cephalopod,Silurian Period,Kionoceras angulatum,https://data.nhm.ac.uk/media/ludlow:G.04090.jpg,..\Data\images_augmented\7037_Silurian_Period_Cephalopod.jpg,False
7188,Fossilised remains of pygidium of the Ordovician trilobite Ogygiocarella debuchi found by the Birmingham University Extra Mural Department at Hillside.,Trilobite,Ordovician Period,Ogygiocarella debuchi,https://data.nhm.ac.uk/media/ludlow:G.05709.jpg,..\Data\images_augmented\7188_Ordovician_Period_Trilobite.jpg,False
7182,Fossilised remain of an assemblage of Upper Cambrian trilobites showing post burial deformation. Found nr Trawsfynydd.,Trilobite,Cambrian Period,Olenus sp.,https://data.nhm.ac.uk/media/ludlow:G.05623a.jpg,..\Data\images_augmented\7182_Cambrian_Period_Trilobite.jpg,False
7138,"Parts of the phragmocone of the Silurian orthocone cephalopod, Orthoceras ludense. Siphuncular foramen visible on septal surface.",Cephalopod,Silurian Period,Orthoceras ludense,https://data.nhm.ac.uk/media/ludlow:G.05023.jpg,..\Data\images_augmented\7138_Silurian_Period_Cephalopod.jpg,False
7100,"Fossilised remains of the Internal mould of the articulate Silurian brachiopod, Gypidula galeata. Both valves present. Pronounced fold and sulcus visible. Found at Elton.",Brachiopod,Silurian Period,Gypidula galeata,https://data.nhm.ac.uk/media/ludlow:G.04727.jpg,..\Data\images_augmented\7100_Silurian_Period_Brachiopod.jpg,False
7446,"Fossilised remains of the Devonian heterostracan fish Phialaspis symondsi found at Devils Hole, Morville, Shropshire.",Fish,Devonian Period,Phialaspis symondsi,https://data.nhm.ac.uk/media/ludlow:G.08143.jpg,..\Data\images_augmented\7446_Devonian_Period_Fish.jpg,False
7191,"Fossilised remains of pygidium of the Ordovician trilobite Niobella selwyni found by Norton, M. at Whitegrit Mine.",Trilobite,Ordovician Period,Niobella selwyni,https://data.nhm.ac.uk/media/ludlow:G.05741.jpg,..\Data\images_augmented\7191_Ordovician_Period_Trilobite.jpg,False
6813,"Fossilised remains of the Ordovician trilobite Onnia superba, comprising the cephalon only. Found in the River Onny near Wistanstow, Shropshire.",Trilobite,Ordovician Period,Onnia superba,https://data.nhm.ac.uk/media/ludlow:G.02691.jpg,..\Data\images_augmented\6813_Ordovician_Period_Trilobite.jpg,False
7316,Fossilised shell remains of the Silurain bivalve Fuchsella amygdalina.,BIVALVE,Silurian Period,Fuchsella amygdalina,https://data.nhm.ac.uk/media/ludlow:G.06936.jpg,..\Data\images_augmented\7316_Silurian_Period_BIVALVE.jpg,False
7261,"Part of Silurian phyllocarid, ceratiocaris sp.",Phyllocarid,Silurian Period,Ceratiocaris sp.,https://data.nhm.ac.uk/media/ludlow:G.06440.jpg,..\Data\images_augmented\7261_Silurian_Period_Phyllocarid.jpg,False
7202,Fossilised remains of the Ordovician trilobite Ogygiocarella debuchi found at Hillside.,Trilobite,Ordovician Period,Ogygiocarella debuchi,https://data.nhm.ac.uk/media/ludlow:G.06074.jpg,..\Data\images_augmented\7202_Ordovician_Period_Trilobite.jpg,False
7038,"Fossilised cephalon remains of Ordovician trilobolites Platycalymene duplicata (a), Trinucleus fimbriatus (c) and Cnemidopyge nuda (b) found at Llanfawr Quarry, Llandrindod Wells.",Trilobite,Ordovician Period,Platycalymene duplicata; Cnemidopyge nuda; Trinucleus fimbriatus,https://data.nhm.ac.uk/media/ludlow:G.04092.jpg,..\Data\images_augmented\7038_Ordovician_Period_Trilobite.jpg,False
6815,"Fossilised remains of the Ordovician trilobite Salterolithus caractaci found at Trilobite Dingle, Brony-Buckley Wood, Welshpool",Trilobite,Ordovician Period,Salterolithus caractaci,https://data.nhm.ac.uk/media/ludlow:G.02784.jpg,..\Data\images_augmented\6815_Ordovician_Period_Trilobite.jpg,False
7141,Fossilised moulds of two phragmocones of the Silurian cephalopod Orthoceras bullatum found at Whitcliffe.,Cephalopod,Silurian Period,Orthoceras bullatum,https://data.nhm.ac.uk/media/ludlow:G.05178.jpg,..\Data\images_augmented\7141_Silurian_Period_Cephalopod.jpg,False
6893,"Fossilized remains of the Devonian aganthan fish Pteraspis sp. found at Upper Devil's Hole, Morville",Fish,Devonian Period,Pteraspis sp.,https://data.nhm.ac.uk/media/ludlow:G.03403.001.jpg,..\Data\images_augmented\6893_Devonian_Period_Fish.jpg,False
7453,"Fossilised fragment of rostrum of the Devonian heterstracan fish Phialaspis symondsi. Found at Devil's Hole, Shropshire.",Fish,Devonian Period,Phialaspis symondsi,https://data.nhm.ac.uk/media/ludlow:G.08162.002b.jpg,..\Data\images_augmented\7453_Devonian_Period_Fish.jpg,False
7449,"Fossilised remains of pineal plate of the Devonian Heterostracan fish Phialaspis symondsi found at Barnsland Farm Quarry, Cleobury Mortimer. Figured specimen.",Fish,Devonian Period,Phialaspis symondsi,https://data.nhm.ac.uk/media/ludlow:G.08149.001.jpg,..\Data\images_augmented\7449_Devonian_Period_Fish.jpg,False
7196,"Fossilised remains of Cephalon and other fragmentary pieces of the Ordovician trilobite Onnia superba. Found near Craven Arms, Shropshire.",Trilobite,Ordovician Period,Onnia superba,https://data.nhm.ac.uk/media/ludlow:G.05900.jpg,..\Data\images_augmented\7196_Ordovician_Period_Trilobite.jpg,False
7148,"Septal surface of the Silurian orthocone cephalopod, Orthoceras sp. Centrally positioned remains of the septal foramen visible.",Cephalopod,Silurian Period,Orthoceras sp.,https://data.nhm.ac.uk/media/ludlow:G.05234.jpg,..\Data\images_augmented\7148_Silurian_Period_Cephalopod.jpg,False
7274,Fossilised remains of the jaw of a Silurian Acanthodian fish found at Aston Hill Wood.,Fish,Silurian Period,Acanthodii,https://data.nhm.ac.uk/media/ludlow:G.06584.jpg,..\Data\images_augmented\7274_Silurian_Period_Fish.jpg,False
7454,"Fossilised remains of the ventral shield of the Devonian heterostracan fish Phialaspis symondsi found at Devils Hole, Shropshire. Figured specimen.",Fish,Devonian Period,Phialaspis symondsi,https://data.nhm.ac.uk/media/ludlow:G.08165.jpg,..\Data\images_augmented\7454_Devonian_Period_Fish.jpg,False
7452,"Fossilised fragmentary remains of Devonian fish - Phialaspis symondsi. Found at Devil's Hole ""Arthrodire"" channel.",Fish,Devonian Period,Phialaspis symondsi,https://data.nhm.ac.uk/media/ludlow:G.08162.001.jpg,..\Data\images_augmented\7452_Devonian_Period_Fish.jpg,False
6838,"Fossilised remains of phragmocone of the Silurian cephalopod Orthoceras ibex showing the septal surfaces. Found in Lower Wood Road, Ludlow.",Cephalopod,Silurian Period,Orthoceras ibex,https://data.nhm.ac.uk/media/ludlow:G.03123.jpg,..\Data\images_augmented\6838_Silurian_Period_Cephalopod.jpg,False
6954,Near complete fossilised remains of the head shield of a Pteraspid fish Cyathaspis sp. Found in Morville area.,Fish,Devonian Period,Cyathaspis sp.,https://data.nhm.ac.uk/media/ludlow:G.03606.001.jpg,..\Data\images_augmented\6954_Devonian_Period_Fish.jpg,False
6902,"Fossilised remains of the head shield of a Devonian agnathan, Propepteraspis trimpleyensis found at Hudwick Dingle, Morville",Fish,Devonian Period,Propepteraspis trimpleyensis,https://data.nhm.ac.uk/media/ludlow:G.03450.001.jpg,..\Data\images_augmented\6902_Devonian_Period_Fish.jpg,False
7460,Fossilised rermains of ventral shield of the Devonian heterostracan fish Phialaspis symondsi found at Devils Hole. Figured specimen.,Fish,Silurian Period,Phialaspis symondsi,https://data.nhm.ac.uk/media/ludlow:G.08168.003.jpg,..\Data\images_augmented\7460_Silurian_Period_Fish.jpg,False
7218,"Fossilised remains of the head and part of the body of the Devonian lobe finned lung fish, Dipterus valenciennesi, found at Achanarras Quarry, Spittal, Caithness. Individual plates are visible within the head section, whilst rows of scales can be seen within the body section.",Fish,Devonian Period,Dipterus valenciennesi,https://data.nhm.ac.uk/media/ludlow:G.06192.jpg,..\Data\images_augmented\7218_Devonian_Period_Fish.jpg,False
7236,Fossilised remains of the Silurian brachiopod Lingula lewisi.,Brachiopod,Silurian Period,Lingula lewisi,https://data.nhm.ac.uk/media/ludlow:G.06242.001.jpg,..\Data\images_augmented\7236_Silurian_Period_Brachiopod.jpg,False
7152,Fragment of phragmocone of a Cyrtoceras sp. cephalopod fossil,Cephalopod,Silurian Period,Cyrtoceras sp.,https://data.nhm.ac.uk/media/ludlow:G.05332.jpg,..\Data\images_augmented\7152_Silurian_Period_Cephalopod.jpg,False
7293,"Evolute, ribbed phragmocone of the Silurian cephalopod, Ophidioceras sp. found at Pool Cottage.",Cephalopod,Silurian Period,Ophidioceras sp.,https://data.nhm.ac.uk/media/ludlow:G.06743.jpg,..\Data\images_augmented\7293_Silurian_Period_Cephalopod.jpg,False
7061,"Fossilised remains of phragmocone of the Silurian cephalopod, Dawsonoceras fimbriatum, showing septa divisions on the septal wall. Found at Upper Millichope, Shropshire.",Cephalopod,Silurian Period,Dawsonoceras fimbriatum,https://data.nhm.ac.uk/media/ludlow:G.04298.jpg,..\Data\images_augmented\7061_Silurian_Period_Cephalopod.jpg,False
7075,"Fossilised fragment of the guard of the Cretaceous belemnite, Belemnitella mucronata. Mounted on card with five other specimens.",Belemnite,Cretaceous Period,Belemnitella mucronata,https://data.nhm.ac.uk/media/ludlow:G.04425.006.jpg,..\Data\images_augmented\7075_Cretaceous_Period_Belemnite.jpg,False
7051,"Fossilised remains of pygidia and throracic segments of the Silurian trilobites Dalmanites myops and Phacops stokesi, found at Upper Millichope, Shropshie.",Trilobite,Silurian Period,Dalmanites myops; Phacops stokesi,https://data.nhm.ac.uk/media/ludlow:G.04235.jpg,..\Data\images_augmented\7051_Silurian_Period_Trilobite.jpg,False
6970,"Carbonised remains of part of the trunk of the Carboniferous lycopod, Sigillaria sp. Mounted on card.",Plant,Carboniferous Period,Sigillaria sp.,https://data.nhm.ac.uk/media/ludlow:G.03689.jpg,..\Data\images_augmented\6970_Carboniferous_Period_Plant.jpg,False
7302,Fossilised cephalon remains of the Silurian trilobite Dalmanites myops found at Mortimer forest.,Trilobite,Silurian Period,Dalmanites myops,https://data.nhm.ac.uk/media/ludlow:G.06764.jpg,..\Data\images_augmented\7302_Silurian_Period_Trilobite.jpg,False
7219,"Part of the scaled body of the Devonian lobe finned lungfish, Dipterus valenciennesi. Individual scales also preserved within the specimen matrix.",Fish,Devonian Period,Dipterus valenciennesi,https://data.nhm.ac.uk/media/ludlow:G.06193.jpg,..\Data\images_augmented\7219_Devonian_Period_Fish.jpg,False
7087,"Silurian brachiopod, Orbiculoidea sp. Found near Ludlow Castle.",Brachiopod,Silurian Period,Orbiculoidea sp.,https://data.nhm.ac.uk/media/ludlow:G.04574.jpg,..\Data\images_augmented\7087_Silurian_Period_Brachiopod.jpg,False
7249,"Fossilised fragments of a swimming paddle of the Silurian eurypterid Pterygotus sp. found by Tarrant, P. & M. at Meadowley Wood.",Eurypterid,Silurian Period,Pterygotus sp.,https://data.nhm.ac.uk/media/ludlow:G.06333.001.jpg,..\Data\images_augmented\7249_Silurian_Period_Eurypterid.jpg,False
7365,"Fossilised remains of the ophiuroiod starfish Lapworthura miltoni. Found by Bowater, R. at Church Hill near Leintwardine.",Starfish,Silurian Period,Lapworthura miltoni,https://data.nhm.ac.uk/media/ludlow:G.07551a.jpg,..\Data\images_augmented\7365_Silurian_Period_Starfish.jpg,False
6931,Fossilised remains of horse tooth from the Siwalik Hills of India.,Horse; Tooth,Cenozoic Era,Equus sp.,https://data.nhm.ac.uk/media/ludlow:G.03570a.jpg,..\Data\images_augmented\6931_Cenozoic_Era_Horse;_Tooth.jpg,False
7257,Coxal segment with gnathobase of a prosomal appendage of a Pterygotus sp. eurypterid.,Eurypterid,Silurian Period,Pterygotus sp.,https://data.nhm.ac.uk/media/ludlow:G.06411a.jpg,..\Data\images_augmented\7257_Silurian_Period_Eurypterid.jpg,False
7092,"Fossilised fragments of Ordovician brachiopods Dalmanella horderleyensis, Cliftonia sp. and trilobite Broeggerolithus, in a course sandstone matrix. Found at Roadside Quarry, Horderley, Shropshire",Brachiopod,Ordovician Period,Dalmanella horderleyensis; Cliftonia sp.; Broeggerolithus broeggeri,https://data.nhm.ac.uk/media/ludlow:G.04591.jpg,..\Data\images_augmented\7092_Ordovician_Period_Brachiopod.jpg,False
7111,Fossilised shell fragments of Ordovician brachiopods Dalmanella sp. and Brongniartella sp. found at Marshbrook Shropshire.,Brachiopod,Ordovician Period,Dalmanella sp.; Brongniartella sp.,https://data.nhm.ac.uk/media/ludlow:G.04864.jpg,..\Data\images_augmented\7111_Ordovician_Period_Brachiopod.jpg,False
6993,"Fossilised complete and enrolled specimen of Calymene blumenbachi, a Silurian trilobite from Wren's Nest, Dudley",Trilobite,Silurian Period,Calymene blumenbachi,https://data.nhm.ac.uk/media/ludlow:G.03822a.jpg,..\Data\images_augmented\6993_Silurian_Period_Trilobite.jpg,False
7106,Fossilised remains of the Silurian brachiopods Kirkidium knightii and Strophonella euglypha. Found at View Edge.,Brachiopod,Silurian Period,Kirkidium knightii; Strophonella euglypha,https://data.nhm.ac.uk/media/ludlow:G.04762a.jpg,..\Data\images_augmented\7106_Silurian_Period_Brachiopod.jpg,False
7253,Fossilised fragmentary plant remains from the late Silurian.,Plant,Silurian Period,Plantae,https://data.nhm.ac.uk/media/ludlow:G.06375.002.jpg,..\Data\images_augmented\7253_Silurian_Period_Plant.jpg,False
7264,"Part of the phragmocone of the Silurian cephalopod, Orthoceras bullatum.",Cephalopod,Silurian Period,Orthoceras bullatum,https://data.nhm.ac.uk/media/ludlow:G.06464a.jpg,..\Data\images_augmented\7264_Silurian_Period_Cephalopod.jpg,False
7163,"Fragments of the phragmocones of the orthocone nautiloid, Orthoceras sp. with fragments of the brachiopods, Microsphaeridiorhynchia nucula, Protochonetes ludloviensis and Salopina lunata , Fuchsella amygdalina bivalve and the annelid worm, Spirorbis sp.",Cephalopod,Silurian Period,Orthoceras sp.; Microsphaeridiorhynchia nucula; Protochonetes ludloviensis; Salopina lunata; Fuchsella amygdalina; Spirorbis sp.,https://data.nhm.ac.uk/media/ludlow:G.05415.jpg,..\Data\images_augmented\7163_Silurian_Period_Cephalopod.jpg,False
7317,Fossilised shell remains of the Silurian bivalve Nuculites sp. found at Upper Millichope.,BIVALVE,Silurian Period,Nuculites sp.,https://data.nhm.ac.uk/media/ludlow:G.06943.jpg,..\Data\images_augmented\7317_Silurian_Period_BIVALVE.jpg,False
