fossil_id,description,object_name,period,taxonomy,url,local_path
8677,"Part of the phragmocone of the Jurassic ammonite, Pavlovia sp.? The shell is evolute in form and is ornamented with bifurcating ribs.",AMMONITE,Jurassic Period,Pavlovia sp.,https://data.nhm.ac.uk/media/ludlow:G.20207.jpg,images/8677_Jurassic_Period_AMMONITE.jpg
8693,"Remains of the Scleratinian, colonial Jurassic coral, Isastroea oblonga. The corallum is massive and individual corallites possess clearly defined septa. Preserved in chert.",CORAL,Jurassic Period,Isastroea oblonga,https://data.nhm.ac.uk/media/ludlow:G.20226.jpg,images/8693_Jurassic_Period_CORAL.jpg
8672,"Fossilised remains of the Jurassic Bivalve, Nuculana ovum. The shell is strongly asymmetrical and shows fine concentric growth lines.",BIVALVE,Jurassic Period,Nuculana ovum,https://data.nhm.ac.uk/media/ludlow:G.20200.002.jpg,images/8672_Jurassic_Period_BIVALVE.jpg
9066,"Coarse grained sedimentary rock; Kenley Grit. Found at Hill end Farm, Shropshire.",Sedimentary Rock,Silurian Period,Conglomerate,https://data.nhm.ac.uk/media/ludlow:G.30005.jpg,images/9066_Silurian_Period_Sedimentary_Rock.jpg
8709,Fossilised remains of the horn shaped corallite of the Cretaceous solitary coral Trochocyathus conulus showing the septal furrows and growth lines. From the Upper Greensand formation.,CORAL,Cretaceous Period,Trochocyathus conulus,https://data.nhm.ac.uk/media/ludlow:G.20249.002.jpg,images/8709_Cretaceous_Period_CORAL.jpg
8710,Fossilised remains of the horn shaped corallite of the Cretaceous solitary coral Trochocyathus conulus showing the septal furrows and growth lines. From the Upper Greensand formation.,CORAL,Cretaceous Period,Trochocyathus conulus,https://data.nhm.ac.uk/media/ludlow:G.20249.003.jpg,images/8710_Cretaceous_Period_CORAL.jpg
8724,Petrified plant remains of Teriary fossil wood,Plant,Cenozoic Era,,https://data.nhm.ac.uk/media/ludlow:G.20255.001a.jpg,images/8724_Cenozoic_Era_Plant.jpg
8697,Partial remains of a Cretaceous crab.,Crab,Cretaceous Period,Xanthopsis sp.,https://data.nhm.ac.uk/media/ludlow:G.20232.jpg,images/8697_Cretaceous_Period_Crab.jpg
6654,Fossilised remains of shell of the Ordovician brachiopod Dalmanella wattsi. Found at Marshwood Shropshire. Original Ludlow Natural History Society specimen.,Brachiopod,Ordovician Period,Dalmanella wattsi,https://data.nhm.ac.uk/media/ludlow:G.00096.002.jpg,images/6654_Ordovician_Period_Brachiopod.jpg
8740,"Fossilised shell remains of a valve of the Pliocene Bivalve, Echinochama arcinella.The valve is asymmetrical and has intricate ornamentation, including pronounced ridged growth lines and a series of tubercles.",BIVALVE,Cenozoic Era,Echinochama arcinella,https://data.nhm.ac.uk/media/ludlow:G.20265.jpg,images/8740_Cenozoic_Era_BIVALVE.jpg
8712,Fossilised remains of the horn shaped corallite of the Cretaceous solitary coral Trochocyathus conulus showing the septal furrows and growth lines. From the Upper Greensand formation.,CORAL,Cretaceous Period,Trochocyathus conulus,https://data.nhm.ac.uk/media/ludlow:G.20249.005.jpg,images/8712_Cretaceous_Period_CORAL.jpg
8757,Possible fossilised preservation of algae. There are also fossilised brachiopod shell remains within the matrix. Silurian Period.,Algae,Silurian Period,Protista,https://data.nhm.ac.uk/media/ludlow:G.20287.jpg,images/8757_Silurian_Period_Algae.jpg
8734,"Fossilised fish fragments from the Cretaceous Period, found at Hanover point, Isle of Wight.",Fish,Cretaceous Period,,https://data.nhm.ac.uk/media/ludlow:G.20261.004.jpg,images/8734_Cretaceous_Period_Fish.jpg
8765,Fossilised remains of the Eocene gastropod Turritella sulcifera showing the elongated coiled shell structure. From the Bracklesham Beds.,Gastropod,Cenozoic Era,Turritella sulcifera,https://data.nhm.ac.uk/media/ludlow:G.20296a.jpg,images/8765_Cenozoic_Era_Gastropod.jpg
8715,"Fossilised remains of the horn shaped corallite of the Cretaceous solitary coral Trochocyathus conulus, viewed from the apical end of the corallite, showing the septa and base point of the central column. From the Upper Greensand formation.",CORAL,Cretaceous Period,Trochocyathus conulus,https://data.nhm.ac.uk/media/ludlow:G.20249.008.jpg,images/8715_Cretaceous_Period_CORAL.jpg
8767,"Sedimentary rock sample of oosparitic limestone, which has been cut and polished to reveal individual ooliths. Some indeterminate shell material is included within the matrix. Mounted on card. Part of the Bibbs Collection.",Limestone,Jurassic Period,,https://data.nhm.ac.uk/media/ludlow:G.20301.jpg,images/8767_Jurassic_Period_Limestone.jpg
6672,"Fossilised remains of phragmacone of the Silurian cephalopod, Orthoceras ibex, found at Mocktree.",Cephalopod,Silurian Period,Orthoceras ibex,https://data.nhm.ac.uk/media/ludlow:G.00182.jpg,images/6672_Silurian_Period_Cephalopod.jpg
8780,"Fossilised shell of a Tertiary gastropod found in grey fine clay, Water Lane, Walford.",Gastropod,Cenozoic Era,,https://data.nhm.ac.uk/media/ludlow:G.20317.001.jpg,images/8780_Cenozoic_Era_Gastropod.jpg
8827,"A sub-spherical fine grained nodule, composed of Much Wenlock Limestone, from the Silurian Period, enclosing indeterminate fossil material. Collected from Wenlock Edge, Shropshire.",Nodule,Silurian Period,,https://data.nhm.ac.uk/media/ludlow:G.20370 .jpg,images/8827_Silurian_Period_Nodule.jpg
6678,"Fossilised remains of phragmacone of the Silurian cephalopod, Orthoceras ibex,found at Mocktree.",Cephalopod,Silurian Period,Orthoceras ibex,https://data.nhm.ac.uk/media/ludlow:G.00188.jpg,images/6678_Silurian_Period_Cephalopod.jpg
8752,"Fossilised shell remains of the Eocene gastropod Turritella edita found at Barton on Sea, Hampshire.",Gastropod,Cenozoic Era,Turritella edita,https://data.nhm.ac.uk/media/ludlow:G.20281.jpg,images/8752_Cenozoic_Era_Gastropod.jpg
6674,"Fossilised remains of phragmacone of the Silurian cephalopod, Orthoceras ibex, found at Mocktree.",Cephalopod,Silurian Period,Orthoceras ibex,https://data.nhm.ac.uk/media/ludlow:G.00184.jpg,images/6674_Silurian_Period_Cephalopod.jpg
6705,"Fossilised internal mould of the shell of the Ordovician brachiopod, Orthis expansa. Original Ludlow Natural History Museum specimen.",Brachiopod,Ordovician Period,Orthis expansa,https://data.nhm.ac.uk/media/ludlow:G.00491.jpg,images/6705_Ordovician_Period_Brachiopod.jpg
8809,"A fine grained, layered rock of Cambrian age, showing a lustrous iridescence on its surface. Collected from Maddock's Hill.",ROCK,Cambrian Period,,https://data.nhm.ac.uk/media/ludlow:G.20347.jpg,images/8809_Cambrian_Period_ROCK.jpg
8756,Fossilised impression of a single lanceolate leaf from an Eocene plant. The leaf impression is preserved in clay. Found on the Isle of Wight.,Plant,Cenozoic Era,Plantae,https://data.nhm.ac.uk/media/ludlow:G.20285.jpg,images/8756_Cenozoic_Era_Plant.jpg
6681,Fossilised remains of shell of the Silurian gastropod Poluemita globosa,Gastropod,Silurian Period,Poluemita globosa,https://data.nhm.ac.uk/media/ludlow:G.00194.jpg,images/6681_Silurian_Period_Gastropod.jpg
6689,"Fossilised remains of the Silurian brachiopod, Lingula lewisi.",Brachiopod,Silurian Period,Lingula lewisi,https://data.nhm.ac.uk/media/ludlow:G.00272.jpg,images/6689_Silurian_Period_Brachiopod.jpg
8794,"A medium grained, greenish grey micaceous glauconitic sandstone, collected at Comley, Church Stretton.",Sandstone,Cambrian Period,,https://data.nhm.ac.uk/media/ludlow:G.20331b.jpg,images/8794_Cambrian_Period_Sandstone.jpg
6685,Complete and fragmented remains of the Silurian fossil graptolites Saetograptus leintwardinensis and Monograptus sp. Believed to come from Church Hill area. Original Ludlow Natural History specimen.,Graptolite,Silurian Period,Saetograptus leintwardinensis; Monograptus sp.,https://data.nhm.ac.uk/media/ludlow:G.00214.jpg,images/6685_Silurian_Period_Graptolite.jpg
6699,"Fossilised shell remains of the Silurian brachiopod, Kirkidium knightii, found in Ludlow",Brachiopod,Silurian Period,Kirkidium knightii,https://data.nhm.ac.uk/media/ludlow:G.00408.002.jpg,images/6699_Silurian_Period_Brachiopod.jpg
9033,"Microscope thin section of Adamellite, made from a hand specimen collected at Shap.",Igneous Rock,Carboniferous Period,Granite,https://data.nhm.ac.uk/media/ludlow:G.20573.002a.jpg,images/9033_Carboniferous_Period_Igneous_Rock.jpg
6798,Fossilised remains of the Ordovician trilobite Flexiycalymene sp.,Trilobite,Ordovician Period,Flexiycalymene sp.,https://data.nhm.ac.uk/media/ludlow:G.02596.jpg,images/6798_Ordovician_Period_Trilobite.jpg
6751,"Fossilised remains of phragmocone of the Silurian cephalopod Orthoceras ibex, showing septa. Found at landslide, Bringewood, Ludlow.",Cephalopod,Silurian Period,Orthoceras ibex,https://data.nhm.ac.uk/media/ludlow:G.02054.jpg,images/6751_Silurian_Period_Cephalopod.jpg
9001,Microscope thin section of dolerite made from a hand specimen found at Shelve. The hand specimen shows weathering to the surfaces.,Dolerite,Ordovician Period,,https://data.nhm.ac.uk/media/ludlow:G.20557.002a.jpg,images/9001_Ordovician_Period_Dolerite.jpg
6700,"Fossilised fragments of the Silurian brachiopod, Leptaena rhomboidalis, found in Bucknell Hill Quarry",Brachiopod,Silurian Period,Leptaena rhomboidalis,https://data.nhm.ac.uk/media/ludlow:G.00443.jpg,images/6700_Silurian_Period_Brachiopod.jpg
9152,"Fossil fragment of orthocone of the Silurian nautiloid cephalopod, Orthoceras bubundulatum. Found at Ticklerton Brook, Shropshire.",Cephalopod,Silurian Period,Orthoceras bubundulatum,https://data.nhm.ac.uk/media/ludlow:shyms_g_1977_0399.001.jpg,images/9152_Silurian_Period_Cephalopod.jpg
6692,"Fossilised remains of the Silurian brachiopod, Salopina lunata.",Brachiopod,Silurian Period,Salopina lunata,https://data.nhm.ac.uk/media/ludlow:G.00317.jpg,images/6692_Silurian_Period_Brachiopod.jpg
6701,"Fossilised remains of Ordovician brachiopod Sowerbyella sericea. Mostly preserved as intermal moulds of single valves, with some shell fragments. Original Ludlow Natural History Society specimen.",Brachiopod,Ordovician Period,Sowerbyella sericea,https://data.nhm.ac.uk/media/ludlow:G.00468.jpg,images/6701_Ordovician_Period_Brachiopod.jpg
6704,"Assemblage of Silurian brachiopods including Strophomena expansa, Leptaena rhomboidalis and Atrypa reticularis. Found at Sunny Gutter near Ludlow.",Brachiopod,Silurian Period,Strophomena expansa; Leptaena rhomboidalis; Atrypa reticularis,https://data.nhm.ac.uk/media/ludlow:G.00489.jpg,images/6704_Silurian_Period_Brachiopod.jpg
6730,"Fossilised remains of the Silurian gastropod Poleumita discors found on Wenlock Edge, Shropshire.",Gastropod,Silurian Period,Poleumita discors,https://data.nhm.ac.uk/media/ludlow:G.01652.jpg,images/6730_Silurian_Period_Gastropod.jpg
9071,"An irregular piece of calcareous tufa, containing cavities which are partially infilled by small iron stained prismatic calcite crystals. The specimen also contains fragments of indeterminate brachiopod shells.",Calcite,Silurian Period,Calcite,https://data.nhm.ac.uk/media/ludlow:M.00123a.jpg,images/9071_Silurian_Period_Calcite.jpg
6711,"Fossilised remains of shell valve of the Silurian brachiopod, Gypidula sp.",Brachiopod,Silurian Period,Gypidula sp.,https://data.nhm.ac.uk/media/ludlow:G.01032.jpg,images/6711_Silurian_Period_Brachiopod.jpg
6822,"Fossilised remains of the Silurian trilobite Dalmanites caudatus found at Church Stretton, Shropshire.",Trilobite,Silurian Period,Dalmanites caudatus,https://data.nhm.ac.uk/media/ludlow:G.02884.002.jpg,images/6822_Silurian_Period_Trilobite.jpg
6718,Fossilised shell remains of the Silurian brachiopod Dayia navicula. Found at Aymestry Quarry.,Brachiopod,Silurian Period,Dayia navicula,https://data.nhm.ac.uk/media/ludlow:G.01379a.jpg,images/6718_Silurian_Period_Brachiopod.jpg
6709,"Fossilised shell remains of the Silurian brachiopod Sphaerirhynchia wilsoni found in the Craven Arms district, Shropshire.",Brachiopod,Silurian Period,Sphaerirhynchia wilsoni,https://data.nhm.ac.uk/media/ludlow:G.00841.jpg,images/6709_Silurian_Period_Brachiopod.jpg
6726,"Fossilised shell remains of the Silurian bivalve Pteronitella retroflexa, found at Whitcliffe Quarry. Counterpart to G.01616.",BIVALVE,Silurian Period,Pteronitella retroflexa,https://data.nhm.ac.uk/media/ludlow:G.01617.jpg,images/6726_Silurian_Period_BIVALVE.jpg
9167,"Fossilised shell remains of the Silurian gastropod, Poleumita globosa (Schlotheim). Found on Wenlock Edge, Shropshire.",Gastropod,Silurian Period,Poleumita globosa,https://data.nhm.ac.uk/media/ludlow:shyms_g_1977_0585.003.jpg,images/9167_Silurian_Period_Gastropod.jpg
9149,"Fossilised remains of thorax and pygidium of the Ordocivian trilobite, Calymene sp. found in the Onny River, Shropshire.",Trilobite,Ordovician Period,Calymene sp.,https://data.nhm.ac.uk/media/ludlow:shyms_g_1977_0375.001.jpg,images/9149_Ordovician_Period_Trilobite.jpg
6666,Fossilised remains of the Silurian brachiopod Antirhychonella linguifera found at Botvyle.,Brachiopod,Silurian Period,Antirhychonella linguifera,https://data.nhm.ac.uk/media/ludlow:G.00151.jpg,images/6666_Silurian_Period_Brachiopod.jpg
6659,"Fossilised remains of Silurian coral, Ketophyllum turbinatum. Part of the original Ludlow Natural History Society collection",CORAL,Silurian Period,Ketophyllum turbinatum,https://data.nhm.ac.uk/media/ludlow:G.00123c.jpg,images/6659_Silurian_Period_CORAL.jpg
6729,"Fossilised remains of the Silurian gastropod Poleumita discors found on Wenlock Edge, Shropshire",Gastropod,Silurian Period,Poleumita discors,https://data.nhm.ac.uk/media/ludlow:G.01651.jpg,images/6729_Silurian_Period_Gastropod.jpg
6810,"Fossilised remains of the Ordovician trilobite Ogyginus corndensis found at Upper Gilwern, Llandrindod Wells",Trilobite,Ordovician Period,Ogyginus corndensis,https://data.nhm.ac.uk/media/ludlow:G.02667.jpg,images/6810_Ordovician_Period_Trilobite.jpg
6727,Fossilised shell remains of the Silurian bivalve Pteronitella retroflexa,BIVALVE,Silurian Period,Pteronitella retroflexa,https://data.nhm.ac.uk/media/ludlow:G.01624.jpg,images/6727_Silurian_Period_BIVALVE.jpg
6733,"Fossilised shell remains of the Silurian bivalve Fuchsella amygdalina, found in the Linney, Ludlow.",BIVALVE,Silurian Period,Fuchsella amygdalina,https://data.nhm.ac.uk/media/ludlow:G.01752.jpg,images/6733_Silurian_Period_BIVALVE.jpg
9175,"Fossilised fragment of the Carboniferous fish, Orodus ramosus, found at Ironbridge, Shropshire.",Fish,Carboniferous Period,Orodus ramosus,https://data.nhm.ac.uk/media/ludlow:shyms_g_1977_0623.001.jpg,images/9175_Carboniferous_Period_Fish.jpg
6731,Fossilised shell remains of the Silurian bivalve Fuchsella amygdalina found at Linney.,BIVALVE,Silurian Period,Fuchsella amygdalina,https://data.nhm.ac.uk/media/ludlow:G.01746.jpg,images/6731_Silurian_Period_BIVALVE.jpg
6676,"Fossilised remains of phragmacone of the Silurian cephalopod, Orthoceras ibex, found at Mocktree.",Cephalopod,Silurian Period,Orthoceras ibex,https://data.nhm.ac.uk/media/ludlow:G.00186.jpg,images/6676_Silurian_Period_Cephalopod.jpg
6679,"Part of the phragmocone of the Silurian orthocone cephalopod, Orthoceras perversum, showing septa.",Cephalopod,Silurian Period,Orthoceras perversum,https://data.nhm.ac.uk/media/ludlow:G.00191a.jpg,images/6679_Silurian_Period_Cephalopod.jpg
6735,"Fossilised shell of the marine Silurian gastropod Turbo sp. Found at Upper Millichope, Shropshire.",Gastropod,Silurian Period,Turbo sp.,https://data.nhm.ac.uk/media/ludlow:G.01787.002.jpg,images/6735_Silurian_Period_Gastropod.jpg
6847,"Fossilised remains of two separate fragments of the phragmocone of the Silurian orthocone cephalopod, Orthoceras ludense. Position of the siphuncular foramen visible on the septal surface of the larger fragment. Mounted",Cephalopod,Silurian Period,Orthoceras ludense,https://data.nhm.ac.uk/media/ludlow:G.03166.jpg,images/6847_Silurian_Period_Cephalopod.jpg
6827,Fossilised remains of cephalon and complete pygidium of the Silurian trilobite Dalmanites vulgaris. The Silurian gastropod Loxonema sinuosa also occurs within the same matrix. Found at Upper Millichope,Trilobite; Gastropod,Silurian Period,Dalmanites sp.; Loxonema sp.,https://data.nhm.ac.uk/media/ludlow:G.03030.jpg,images/6827_Silurian_Period_Trilobite;_Gastropod.jpg
6682,"Fossilised remains of Silurian gastropod, Loxonema sinosa. Found in Ludlow Beds, Ludlow District. Original Ludlow Natural History Society specimen.",Gastropod,Silurian Period,Loxonema sinuosa,https://data.nhm.ac.uk/media/ludlow:G.00196.jpg,images/6682_Silurian_Period_Gastropod.jpg
6695,"Fossilised shell remains of the Silurian brachiopod, Gypidula sp.",Brachiopod,Silurian Period,Gypidula sp.,https://data.nhm.ac.uk/media/ludlow:G.00387.jpg,images/6695_Silurian_Period_Brachiopod.jpg
6757,"Fossilised remains of phragmocone of the Silurian cephalopod Orthoceras perversum found at Linney, Ludlow.",Cephalopod,Silurian Period,Orthoceras perversum,https://data.nhm.ac.uk/media/ludlow:G.02110a.jpg,images/6757_Silurian_Period_Cephalopod.jpg
6842,"Fossilised remains of fragment of the phragmocone of the Silurian cephalopod, Lituites ibex. Mounted on card. Part and counterpart.",Cephalopod,Silurian Period,Lituites ibex,https://data.nhm.ac.uk/media/ludlow:G.03147.jpg,images/6842_Silurian_Period_Cephalopod.jpg
6684,"Fossilised remains of one valve of the Silurian bivalve, Praelima striata, showing fine radial ribbing,",BIVALVE,Silurian Period,Praelima striata,https://data.nhm.ac.uk/media/ludlow:G.00202.jpg,images/6684_Silurian_Period_BIVALVE.jpg
6851,"Fossilised remains of the internal mould of phragmocone of the Silurian orthocone cephalopod, Orthoceras grindrodi, showing septa and suture lines.",Cephalopod,Silurian Period,Orthoceras grindrodi,https://data.nhm.ac.uk/media/ludlow:G.03203.jpg,images/6851_Silurian_Period_Cephalopod.jpg
